name,lat,lon,status,P20_001,P20_002,P20_003,P20_004,P20_005,P20_006,P20_007,P20_008,P20_009,P20_010,P20_011,P20_012,レベル,備考,緯度,経度,NO
西村さん宅上の畑,33.22712333,132.3623309,,38203,西村さん宅上の畑,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.22712333,132.3623309,1203
西村喜善宅裏山,33.13639138,132.521983,,38203,西村喜善宅裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.13639138,132.521983,1204
西田弘二宅裏山,33.1268164,132.5054554,,38203,西田弘二宅裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.1268164,132.5054554,1205
石応小学校,33.212962,132.51497,,38203,石応小学校,愛媛県宇和島市石応1616番地,一時避難場所,4676,4676,0,0,0,0,0,1,1,,33.212962,132.51497,1206
石応小学校裏山,33.21223121,132.5155107,,38203,石応小学校裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.21223121,132.5155107,1207
石応郵便局裏の墓地,33.21298689,132.5161715,,38203,石応郵便局裏の墓地,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.21298689,132.5161715,1208
石丸公園,33.18093146,132.5435164,,38203,石丸公園,愛媛県宇和島市祝森甲580番地1,一時避難場所,3800,3800,0,0,0,0,0,1,1,,33.18093146,132.5435164,1209
石神神社,33.27817617,132.5367786,,38203,石神神社,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.27817617,132.5367786,1210
川下龍人宅裏山,33.12404537,132.5180554,,38203,川下龍人宅裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.12404537,132.5180554,1211
川上豊さん宅前路上,33.21049997,132.5656625,,38203,川上豊さん宅前路上,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.21049997,132.5656625,1212
川内神明神社境内,33.20157356,132.5557751,,38203,川内神明神社境内,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.20157356,132.5557751,1213
川之内集会所,33.30973661,132.6283388,,38203,川之内集会所,愛媛県宇和島市三間町川之内37番地,収容施設,-1,-1,0,0,0,0,0,1,3,,33.30973661,132.6283388,1214
浅田精肉店前社保駐車場,33.21683344,132.5701041,,38203,浅田精肉店前社保駐車場,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.21683344,132.5701041,1215
船隠集会所前の墓地,33.18303795,132.5101964,,38203,船隠集会所前の墓地,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.18303795,132.5101964,1216
船間集会所,33.274881,132.479395,,38203,船間集会所,愛媛県宇和島市吉田町奥浦甲3248-3,一時避難場所,80,-1,0,0,0,0,0,1,1,,33.274881,132.479395,1217
船田恵美子宅付近,33.139649,132.5272298,,38203,船田恵美子宅付近,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.139649,132.5272298,1218
船田建設裏山,33.12978898,132.5376725,,38203,船田建設裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.12978898,132.5376725,1219
船田博文倉庫,33.13492099,132.5290362,,38203,船田博文倉庫,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.13492099,132.5290362,1220
選仏寺境内,33.218475,132.572118,,38203,選仏寺境内,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.218475,132.572118,1221
前田幾満作業場裏山,33.05934408,132.4471794,,38203,前田幾満作業場裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.05934408,132.4471794,1222
前田高利宅付近裏山,33.0545085,132.4527114,,38203,前田高利宅付近裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.0545085,132.4527114,1223
曽根集会所,33.290478,132.588376,,38203,曽根集会所,愛媛県宇和島市三間町曽根471番地,収容施設,-1,-1,0,0,0,0,0,1,1,,33.290478,132.588376,1224
曽根小学校,33.100178,132.479974,,38203,曽根小学校,愛媛県宇和島市津島町脇706,一時避難場所、収容施設、津波一時避難場所,2200,4423,0,0,0,0,0,1,1,,33.100178,132.479974,1225
曽根殿神社,33.08950541,132.46962,,38203,曽根殿神社,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.08950541,132.46962,1226
創価学会宇和島文化会館,33.190046,132.546782,,38203,創価学会宇和島文化会館,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.190046,132.546782,1227
惣代公民館,33.288226,132.491564,,38203,惣代公民館,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.288226,132.491564,1228
総合福祉センター,33.225918,132.558088,,38203,総合福祉センター,愛媛県宇和島市住吉町1丁目6番16号,収容施設,1832,3665,0,0,0,0,0,1,3,,33.225918,132.558088,1229
増原昭宅横山,33.12493515,132.5374203,,38203,増原昭宅横山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.12493515,132.5374203,1230
増田毅宅裏山,33.06850348,132.4123178,,38203,増田毅宅裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.06850348,132.4123178,1231
増田公民館,33.28543552,132.6179763,,38203,増田公民館,愛媛県宇和島市三間町増田,収容施設,-1,-1,0,0,0,0,0,1,3,,33.28543552,132.6179763,1232
増田勝頼宅裏山,33.06278286,132.4150927,,38203,増田勝頼宅裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.06278286,132.4150927,1233
則集会所,33.310324,132.581668,,38203,則集会所,愛媛県宇和島市三間町則1688番地,収容施設,-1,-1,0,0,0,0,0,1,1,,33.310324,132.581668,1234
村上工業横農道,33.09653489,132.5174352,,38203,村上工業横農道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.09653489,132.5174352,1235
多賀神社裏山（石山）,33.22889808,132.5614327,,38203,多賀神社裏山（石山）,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.22889808,132.5614327,1236
太鼓場常夜灯付近,33.28148149,132.5390365,,38203,太鼓場常夜灯付近,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.28148149,132.5390365,1237
駄場の県道沿い,33.15826866,132.3055464,,38203,駄場の県道沿い,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.15826866,132.3055464,1238
大浦自治会館（旧営林署）,33.237108,132.551637,,38203,大浦自治会館（旧営林署）,愛媛県宇和島市大浦甲208,収容施設,292,584,0,0,0,0,0,1,3,,33.237108,132.551637,1239
大浦変電所の裏山,33.23146829,132.5556681,,38203,大浦変電所の裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.23146829,132.5556681,1240
大下勘一郎宅裏山,33.06539299,132.4113968,,38203,大下勘一郎宅裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.06539299,132.4113968,1241
大河内下集会所,33.30821274,132.5604393,,38203,大河内下集会所,愛媛県宇和島市吉田町立間1-1969-6,一時避難場所,70,-1,0,0,0,0,0,1,4,,33.30821274,132.5604393,1242
大月真珠会社前バス停奥の農道,33.23653168,132.5440842,,38203,大月真珠会社前バス停奥の農道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.23653168,132.5440842,1243
大師堂裏山,33.2389125,132.5374559,,38203,大師堂裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.2389125,132.5374559,1244
大慈寺,33.25008005,132.5690663,,38203,大慈寺,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.25008005,132.5690663,1245
大車覚史宅裏林道,33.12355007,132.5617289,,38203,大車覚史宅裏林道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.12355007,132.5617289,1246
大森様奥の農道,33.23794866,132.5383116,,38203,大森様奥の農道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.23794866,132.5383116,1247
大西克己さん宅上の農道（下１）,33.23919642,132.5548897,,38203,大西克己さん宅上の農道（下１）,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.23919642,132.5548897,1248
大倉ふとん店裏山,33.12099749,132.5220864,,38203,大倉ふとん店裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.12099749,132.5220864,1249
大谷農道の奥,33.19557604,132.447328,,38203,大谷農道の奥,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.19557604,132.447328,1250
大超寺奥集会所,33.212648,132.573842,,38203,大超寺奥集会所,愛媛県宇和島市大超寺奥乙57番地1,津波一時避難場所,-1,-1,0,1,0,0,0,0,1,,33.212648,132.573842,1251
大藤基幹集落センター,33.30739056,132.5931269,,38203,大藤基幹集落センター,愛媛県宇和島市三間町大藤960番地,収容施設,-1,-1,0,0,0,0,0,1,3,,33.30739056,132.5931269,1252
大藤集会所,33.309772,132.590247,,38203,大藤集会所,愛媛県宇和島市三間町大藤704番地,収容施設,-1,-1,0,0,0,0,0,1,1,,33.309772,132.590247,1253
大内集会所,33.28649707,132.6448003,,38203,大内集会所,愛媛県宇和島市三間町大内93番地,収容施設,-1,-1,0,0,0,0,0,1,4,,33.28649707,132.6448003,1254
大日提県道上（坪浦頂上付近）,33.12365504,132.4840256,,38203,大日提県道上（坪浦頂上付近）,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.12365504,132.4840256,1255
大浜隧道,33.14481112,132.4483203,,38203,大浜隧道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.14481112,132.4483203,1256
大野地区（農道）,33.20537325,132.5212522,,38203,大野地区（農道）,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.20537325,132.5212522,1257
辰巳亀所有山林（祠）,33.11618096,132.5131235,,38203,辰巳亀所有山林（祠）,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.11618096,132.5131235,1258
池田孝さん宅裏の三叉路（中組１班）,33.23956498,132.579953,,38203,池田孝さん宅裏の三叉路（中組１班）,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.23956498,132.579953,1259
池田牧場裏山,33.115098,132.5423296,,38203,池田牧場裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.115098,132.5423296,1260
竹園ハイツ奥の空き地,33.19990064,132.5513899,,38203,竹園ハイツ奥の空き地,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.19990064,132.5513899,1261
竹葉元晴宅裏山,33.13464369,132.5213175,,38203,竹葉元晴宅裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.13464369,132.5213175,1262
中央公民館,33.217222,132.567535,,38203,中央公民館,愛媛県宇和島市堀端町1番25号,収容施設、津波一時避難場所,1038,2077,0,0,0,0,0,1,1,2/22指摘箇所修正,33.217222,132.567535,1263
中組ゲートボール場,33.26404949,132.5818722,,38203,中組ゲートボール場,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.26404949,132.5818722,1264
中組集会所,33.26467649,132.5816149,,38203,中組集会所,愛媛県宇和島市光満甲237番地3（中組）,収容施設,-1,-1,0,0,0,0,0,1,4,,33.26467649,132.5816149,1265
中組集会所,33.29812168,132.5539189,,38203,中組集会所,愛媛県宇和島市吉田町立間1-653-1,一時避難場所,75,-1,0,0,0,0,0,1,4,,33.29812168,132.5539189,1266
中村勲宅前市道,33.11163379,132.5474563,,38203,中村勲宅前市道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.11163379,132.5474563,1267
中島敏行宅裏山,33.10647439,132.4155682,,38203,中島敏行宅裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.10647439,132.4155682,1268
中野中公民館,33.29301515,132.6285735,,38203,中野中公民館,愛媛県宇和島市中野中53番地,収容施設,-1,-1,0,0,0,0,0,1,3,,33.29301515,132.6285735,1269
潮音寺境内,33.218178,132.572665,,38203,潮音寺境内,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.218178,132.572665,1270
町立国民体育館,33.289601,132.602177,,38203,町立国民体育館,愛媛県宇和島市三間町戸雁,収容施設,-1,-1,0,0,0,0,0,1,1,,33.289601,132.602177,1271
町立三間小学校,33.289527,132.604373,,38203,町立三間小学校,愛媛県宇和島市三間町宮野下493番地,収容施設、一時避難場所,-1,-1,0,0,0,0,0,1,1,,33.289527,132.604373,1272
町立三間中学校,33.289787,132.603006,,38203,町立三間中学校,愛媛県宇和島市三間町戸雁1046番地,収容施設、一時避難場所,-1,-1,0,0,0,0,0,1,1,,33.289787,132.603006,1273
町立三間保育所,33.291317,132.604154,,38203,町立三間保育所,愛媛県宇和島市三間町戸雁1229番地,収容施設,-1,-1,0,0,0,0,0,1,1,,33.291317,132.604154,1274
町立成妙小学校,33.298944,132.59368,,38203,町立成妙小学校,愛媛県宇和島市三間町成家759番地,収容施設、一時避難場所,-1,-1,0,0,0,0,0,1,1,,33.298944,132.59368,1275
町立二名小学校,33.286838,132.643237,,38203,町立二名小学校,愛媛県宇和島市三間町大内64番地,収容施設、一時避難場所,-1,-1,0,0,0,0,0,1,1,,33.286838,132.643237,1276
長谷川酸素充填所の裏山,33.24036462,132.5657673,,38203,長谷川酸素充填所の裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.24036462,132.5657673,1277
鳥首公民館,33.29424326,132.5287782,,38203,鳥首公民館,愛媛県宇和島市沖村甲1882-3、1883-1,一時避難場所,80,-1,0,0,0,0,0,1,3,,33.29424326,132.5287782,1278
津島やすらぎの里,33.13954852,132.5205714,,38203,津島やすらぎの里,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.13954852,132.5205714,1279
津島高等学校,33.134812,132.52538,,38203,津島高等学校,愛媛県宇和島市津島町高田甲2469-1,収容施設、一時避難場所,10510,21037,0,0,0,0,0,1,1,,33.134812,132.52538,1280
津島中学校,33.12049,132.516641,,38203,津島中学校,愛媛県宇和島市津島町高田丙355,収容施設、一時避難場所,22490,44992,0,0,0,0,0,1,1,,33.12049,132.516641,1281
津島町中央公民館,33.12583,132.521236,,38203,津島町中央公民館,愛媛県宇和島市岩松甲471,収容施設,1350,2704,0,0,0,0,0,1,3,,33.12583,132.521236,1282
通学路の裏,33.21403048,132.5529823,,38203,通学路の裏,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.21403048,132.5529823,1283
天赦公園,33.21555892,132.5609964,,38203,天赦公園,愛媛県宇和島市天赦公園,一時避難場所,26200,26200,0,0,0,0,0,1,1,,33.21555892,132.5609964,1284
天照皇大神社境内,33.19548,132.360822,,38203,天照皇大神社境内,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.19548,132.360822,1285
天神社,33.17721217,132.4661664,,38203,天神社,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.17721217,132.4661664,1287
天神小学校,33.221826,132.573566,,38203,天神小学校,愛媛県宇和島市丸穂町甲978番地,一時避難場所,8850,8850,0,0,0,0,0,1,1,,33.221826,132.573566,1288
天満宮境内,33.1990922,132.3616565,,38203,天満宮境内,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.1990922,132.3616565,1289
天満宮裏山,33.08141126,132.4796523,,38203,天満宮裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.08141126,132.4796523,1290
天満神社,33.225836,132.528462,,38203,天満神社,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.225836,132.528462,1291
天理教岩松分教会裏山,33.11899216,132.522561,,38203,天理教岩松分教会裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.11899216,132.522561,1292
田川集会所,33.30291253,132.635759,,38203,田川集会所,愛媛県宇和島市三間町田川310番地,収容施設,-1,-1,0,0,0,0,0,1,4,,33.30291253,132.635759,1293
田中秀市さん宅裏農道,33.23589201,132.5484189,,38203,田中秀市さん宅裏農道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.23589201,132.5484189,1294
田中節平さん宅上の墓地,33.22599571,132.532432,,38203,田中節平さん宅上の墓地,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.22599571,132.532432,1295
田之浜隧道手前県道,33.11163843,132.4753919,,38203,田之浜隧道手前県道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.11163843,132.4753919,1296
田之浜隧道手前県道（田之浜側）,33.11043332,132.4748988,,38203,田之浜隧道手前県道（田之浜側）,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.11043332,132.4748988,1297
田颪隧道付近県道,33.08758899,132.469343,,38203,田颪隧道付近県道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.08758899,132.469343,1298
電力鉄塔下の空き地,33.17308991,132.4647142,,38203,電力鉄塔下の空き地,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.17308991,132.4647142,1299
土居の奥公園,33.12287662,132.5240657,,38203,土居の奥公園,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.12287662,132.5240657,1300
土居の奥谷,33.12197666,132.525364,,38203,土居の奥谷,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.12197666,132.525364,1301
土居垣内集会所,33.28715662,132.6394247,,38203,土居垣内集会所,愛媛県宇和島市三間町土居垣内133番地,収容施設,-1,-1,0,0,0,0,0,1,4,,33.28715662,132.6394247,1302
土居中集会所,33.280958,132.612816,,38203,土居中集会所,愛媛県宇和島市三間町土居中932番地,収容施設,-1,-1,0,0,0,0,0,1,1,,33.280958,132.612816,1303
島津神社下の農道,33.17076082,132.4487511,,38203,島津神社下の農道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.17076082,132.4487511,1304
東自治会高台,33.22598562,132.5712064,,38203,東自治会高台,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.22598562,132.5712064,1305
東禅寺の裏山,33.23792744,132.572843,,38203,東禅寺の裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.23792744,132.572843,1306
東組集会所奥市道,33.08611547,132.5161761,,38203,東組集会所奥市道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.08611547,132.5161761,1307
東側の川上付近,33.05928299,132.4659264,,38203,東側の川上付近,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.05928299,132.4659264,1308
東谷・大地農道,33.16408576,132.4920176,,38203,東谷・大地農道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.16408576,132.4920176,1309
藤江奥の農道（橋本哲さん裏山）,33.23317859,132.5597859,,38203,藤江奥の農道（橋本哲さん裏山）,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.23317859,132.5597859,1310
藤堂市太郎さん宅上の農道,33.22235063,132.5456678,,38203,藤堂市太郎さん宅上の農道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.22235063,132.5456678,1311
徳の森集会所,33.26326876,132.5683837,,38203,徳の森集会所,愛媛県宇和島市高串2番耕地（徳の森）,収容施設、津波一時避難場所,-1,-1,0,0,0,0,0,1,3,,33.26326876,132.5683837,1312
徳正寺奥の高台,33.20153364,132.5568887,,38203,徳正寺奥の高台,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.20153364,132.5568887,1313
徳田光義さん宅上農道,33.23962692,132.536018,,38203,徳田光義さん宅上農道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.23962692,132.536018,1314
南レクオートキャンプ場進入道路,33.1321596,132.4993916,,38203,南レクオートキャンプ場進入道路,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.1321596,132.4993916,1315
南部小学校,33.120141,132.474311,,38203,南部小学校,愛媛県宇和島市津島町北灘丁930-1,収容施設、一時避難場所,3270,6553,0,0,0,0,0,1,1,,33.120141,132.474311,1316
南予文化会館,33.220999,132.566649,,38203,南予文化会館,愛媛県宇和島市中央町2丁目5番1号,収容施設,2196,4393,0,0,0,0,0,1,1,,33.220999,132.566649,1317
日出山進宅裏山,33.13339027,132.5279369,,38203,日出山進宅裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.13339027,132.5279369,1318
日振島小学校,33.168601,132.290269,,38203,日振島小学校,愛媛県宇和島市日振島2069番地,一時避難場所,3347,3347,0,0,0,0,0,1,1,,33.168601,132.290269,1319
猫松墓地,33.20226396,132.5038422,,38203,猫松墓地,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.20226396,132.5038422,1320
能登集会所,33.17182086,132.2692464,,38203,能登集会所,愛媛県宇和島市日振島335番地（能登）,収容施設,35,71,0,0,0,0,0,1,4,,33.17182086,132.2692464,1321
農道,33.18150075,132.5128027,,38203,農道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.18150075,132.5128027,1322
農道（古屋敷）,33.16628725,132.4420485,,38203,農道（古屋敷）,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.16628725,132.4420485,1323
農道（水ヶ浦）,33.20639039,132.455103,,38203,農道（水ヶ浦）,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.20639039,132.455103,1324
農道（明越）,33.17913402,132.4679823,,38203,農道（明越）,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.17913402,132.4679823,1325
波岡集会所,33.29546973,132.6280036,,38203,波岡集会所,愛媛県宇和島市三間町波岡848番地,収容施設,-1,-1,0,0,0,0,0,1,4,,33.29546973,132.6280036,1326
拝高神社,33.14255096,132.4796464,,38203,拝高神社,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.14255096,132.4796464,1327
拝鷹神社境内のクロッケー場,33.20430729,132.5040026,,38203,拝鷹神社境内のクロッケー場,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.20430729,132.5040026,1328
梅崎建設倉庫下付近,33.24995955,132.5452221,,38203,梅崎建設倉庫下付近,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.24995955,132.5452221,1329
梅崎勉さん宅上の奥の農道,33.23704292,132.5485348,,38203,梅崎勉さん宅上の奥の農道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.23704292,132.5485348,1330
梅村正秀宅裏みかん山,33.13894786,132.4858855,,38203,梅村正秀宅裏みかん山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.13894786,132.4858855,1331
白浦コミュニティセンター,33.310265,132.52858,,38203,白浦コミュニティセンター,愛媛県宇和島市吉田町白浦2031-3,一時避難場所,118,-1,0,0,0,0,0,1,1,,33.310265,132.52858,1332
白王神社,33.1365497,132.5077876,,38203,白王神社,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.1365497,132.5077876,1333
白王神社境内,33.19931716,132.4428628,,38203,白王神社境内,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.19931716,132.4428628,1334
迫目集会所,33.280012,132.604019,,38203,迫目集会所,愛媛県宇和島市三間町迫目1034番地1,収容施設,-1,-1,0,0,0,0,0,1,1,,33.280012,132.604019,1335
畑地コミュニティーセンター,33.088976,132.51309,,38203,畑地コミュニティーセンター,愛媛県宇和島市津島町上畑地甲568,収容施設、津波一時避難場所,390,797,0,0,0,0,0,1,1,,33.088976,132.51309,1336
畑地小学校,33.088331,132.514542,,38203,畑地小学校,愛媛県宇和島市津島町上畑地甲80,収容施設、一時避難場所,4490,9000,0,0,0,0,0,1,1,,33.088331,132.514542,1337
八坂神社境内,33.20244323,132.501626,,38203,八坂神社境内,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.20244323,132.501626,1338
八幡神社横墓地の上,33.13121168,132.5326708,,38203,八幡神社横墓地の上,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.13121168,132.5326708,1339
八幡神社及び裏山,33.10664538,132.4766398,,38203,八幡神社及び裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.10664538,132.4766398,1340
番匠集会所（遊子公民館内）,33.195393,132.456855,,38203,番匠集会所（遊子公民館内）,愛媛県宇和島市遊子3153番地,収容施設,75,150,0,0,0,0,0,1,1,,33.195393,132.456855,1341
番城小学校,33.200936,132.549855,,38203,番城小学校,愛媛県宇和島市宮下甲201番地,一時避難場所,8668,8668,0,0,0,0,0,1,1,,33.200936,132.549855,1342
避難場所１（長浦Ａ）,33.23260066,132.5543728,,38203,避難場所１（長浦Ａ）,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.23260066,132.5543728,1343
避難場所２（長浦Ｂ）,33.23329237,132.5550442,,38203,避難場所２（長浦Ｂ）,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.23329237,132.5550442,1344
避難場所５,33.23662772,132.5548719,,38203,避難場所５,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.23662772,132.5548719,1345
避難場所６,33.23730818,132.554652,,38203,避難場所６,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.23730818,132.554652,1346
